1970,1980,1990,2000,2010,word
0,0,1,1,1,disrespectful
0,0,1,0,0,ya
0,0,1,2,0,uhh
0,0,5,0,0,underground
1,0,0,0,0,grubby
0,0,0,1,0,mamacita
1,0,0,0,0,towering
1,3,5,8,12,bigger
0,0,3,1,0,pregnant
0,0,0,1,0,decimal
0,0,0,0,1,nauseous
1,3,1,0,0,token
0,0,1,1,0,goofy
0,0,0,0,1,6'8
1,0,0,1,0,thy
3,6,4,0,3,fairy
0,0,1,1,0,exquisite
5,5,6,10,8,heavy
0,2,0,1,0,fragile
0,2,1,1,2,mental
0,0,0,1,0,drop-top
0,0,2,0,0,meaningless
2,2,4,3,3,colder
1,0,1,1,1,fish
28,40,43,61,27,hard
0,0,0,0,1,wacky
0,0,0,2,0,love-sick
0,0,0,1,0,blood-shot
0,0,0,1,0,ripple
0,1,0,0,0,high-o
1,0,1,1,0,braided
2,1,3,1,0,silky
0,0,1,0,0,nigga'z
0,1,0,0,0,rendez-vous
0,0,1,0,0,killing
0,0,1,0,0,telltale
0,1,1,0,0,sharpest
1,0,0,1,1,childish
1,0,0,0,0,discouraging
1,0,0,0,0,jolly
0,0,1,3,2,acting
0,0,1,0,0,unleaded
0,0,1,0,0,hard-pressed
0,0,0,1,0,slangin
0,0,1,0,0,laba
0,0,0,0,1,bald
0,0,1,0,0,quicky
0,0,0,1,0,pue
0,0,1,0,0,friday
0,0,0,0,1,motherfucker
14,14,38,30,13,like
0,0,0,2,0,pleasant
0,0,0,1,0,base
0,0,2,0,0,mmh
0,0,0,0,1,crashin
0,0,2,0,0,ask
0,0,0,8,3,mma
0,0,1,0,0,shrivled
0,0,0,0,4,sicker
3,2,0,6,5,american
0,0,0,2,0,ooey
1,0,0,0,0,kung
0,0,2,0,0,funkdafied
0,1,0,0,1,feed
0,0,3,12,2,major
2,2,3,1,1,feel
0,0,1,0,1,radical
9,3,6,12,2,fancy
1,0,0,0,0,it`s
0,0,2,5,1,fucked
0,0,0,2,1,pop
1,1,1,2,0,smaller
1,0,0,0,0,dominating
0,0,0,1,0,visualizin
0,0,0,2,0,blank
4,6,9,9,3,miss
0,0,1,0,0,sure-fire
0,0,0,4,0,matchin
0,1,0,6,0,wishin
0,1,4,1,3,breathless
0,0,0,0,1,guest
0,0,1,2,0,gator
0,2,0,2,0,leading
0,0,0,1,1,5th
1,0,0,0,0,happiness\n
0,0,1,0,0,militant
0,0,0,1,0,bleeding
0,0,0,1,0,benz
0,0,0,1,0,grimy
0,0,1,0,0,recovered
0,0,1,0,0,bugaloo
0,0,1,0,0,bumble
0,1,0,0,0,imperfect
0,0,0,0,2,torn-up
0,0,0,0,1,mhmm
1,0,0,0,0,celtic
0,0,1,1,0,immediate
0,0,1,0,0,veteran
1,0,0,0,0,mmmm
0,2,1,1,1,permanent
0,0,1,0,0,believe
0,0,0,1,1,convinced
0,0,0,1,0,uncut
0,0,0,0,1,loanin
0,1,0,1,0,squeaky
3,3,13,10,2,double
4,3,1,7,2,grey
2,0,1,0,0,vocal
1,0,0,0,0,ungodly
0,1,0,5,0,outrageous
0,0,1,0,0,dank
0,0,1,0,0,ninety-foot
0,0,0,1,1,dang
1,0,0,0,2,stale
0,0,0,1,0,dtp
0,0,0,1,0,freak-freak
0,1,0,0,0,catatonic
1,0,0,0,0,ooh-wee
0,0,1,0,0,outstanding
0,0,0,1,0,suspicious
1,0,1,3,1,juicy
0,0,1,1,0,illiterate
0,0,1,2,0,blond
0,0,0,0,1,sun-kissed
0,1,0,0,0,blissful
1,0,0,0,0,multiplyin
2,6,4,3,0,fading
0,0,1,0,0,backseat
0,0,1,0,0,hickory-dickory
0,0,1,0,0,lib
0,0,1,0,0,past-time
0,0,6,43,4,lil
1,0,1,0,0,flaming
0,0,0,3,1,lit
0,0,1,0,0,moist
0,0,0,5,1,henny
3,0,2,1,0,useless
0,0,1,0,0,frail
0,0,0,1,0,flexin
0,0,2,0,0,oh-whoa
0,0,0,1,0,seedless
0,0,0,1,0,all-nighter
0,1,1,0,0,experienced
4,4,1,1,2,electric
0,0,0,5,1,li'l
0,0,0,1,0,promiscuous
1,0,0,0,0,english
0,0,1,0,0,bustler
0,0,0,1,0,plat
1,0,0,0,0,freddie
1,0,1,0,1,strongest
0,0,0,1,0,stressful
0,0,0,1,0,it.(i
0,0,0,1,0,mack
0,0,0,1,0,doggin
0,0,0,3,1,cause
1,0,1,0,0,sturdy
1,0,0,2,0,mobile
13,17,14,18,11,clear
0,0,0,2,0,faithless
0,0,0,0,1,beachin
0,0,0,1,0,traditional
0,0,1,0,0,flava
0,2,1,0,0,part-time
5,2,7,23,5,clean
1,0,0,0,0,barren
1,0,2,1,0,usual
0,1,0,0,0,c-cold
0,0,0,1,0,gushi
0,0,1,0,0,around-the-way
0,0,1,1,0,hyper
1,0,0,0,0,languid
0,0,1,1,0,gold
1,0,0,0,0,cheerin
0,1,0,0,0,jojo.our
0,0,0,1,0,crayon
0,0,1,0,0,hyped
17,18,20,22,3,fine
0,0,0,1,2,overwhelmed
0,1,0,0,0,gilded
2,0,2,0,0,giant
1,2,1,1,0,northern
0,1,0,0,0,transcontinental
0,1,1,0,0,paranoid
1,3,2,6,5,nervous
0,0,2,0,0,undying
0,0,1,0,0,poppin
0,0,1,0,0,pourin
0,0,0,2,0,gooey
0,0,0,1,0,failed
0,0,0,1,0,wayne
20,17,20,34,19,pretty
0,0,0,1,0,courtless
0,0,0,1,0,christal
0,1,0,0,0,brown-eyed
0,1,2,0,2,hit
0,0,0,2,0,ungrateful
7,3,3,4,1,sunny
3,2,15,7,1,nasty
0,0,0,1,0,popularest
1,2,5,5,2,famous
1,1,0,0,0,fastest
0,0,0,1,0,rappin
5,0,1,0,0,frightening
0,0,0,1,0,dealin
0,0,0,0,1,lightnin
0,0,0,4,0,contagious
2,0,3,2,0,timeless
0,0,1,1,0,roughest
0,1,1,0,0,diggin
2,6,4,4,1,common
0,0,0,4,0,soulja
0,0,0,1,0,relentless
0,0,1,3,0,baller
3,3,6,6,9,insane
0,0,0,0,1,nacho
0,0,0,1,0,set
0,0,1,0,0,bozo
0,0,0,1,0,potent
0,0,0,0,1,aah
0,0,1,0,0,steamy
0,0,0,2,0,weezy
2,2,3,11,4,dumb
0,1,0,0,0,unmistakable
0,1,2,0,1,headin
1,1,0,0,0,fellow
3,6,8,11,1,close
0,0,0,1,0,dumm
0,0,0,1,0,2.7
2,4,3,3,5,movin
0,1,0,0,0,baritone
1,0,0,0,0,expert
0,0,0,1,0,ficticious
0,0,1,0,0,idle
1,0,1,1,0,smallest
0,1,0,1,1,burned
0,0,0,0,1,champagne
0,0,0,1,1,berserk
0,0,1,0,0,e-z
0,2,0,0,0,go-go
0,0,0,0,1,solo
0,0,1,0,0,latin
2,1,0,2,3,missing
0,0,1,0,0,self-centered
0,0,0,1,0,sole
0,0,1,4,0,outfit
0,1,0,1,0,untouched
0,0,1,5,0,nuthin
0,0,0,1,0,half-hearted
0,2,1,2,0,invisible
1,0,10,3,0,lyrical
0,0,0,0,1,mega
0,0,0,1,0,tapered
0,0,0,1,0,breakin
2,2,5,7,4,foreign
1,2,0,1,0,sensitive
0,0,0,1,0,alot
0,0,0,3,1,retarded
0,2,3,4,0,let
0,0,1,0,0,corrupt
0,0,0,1,0,experimental
0,0,0,0,1,conceited
1,0,0,0,0,study
1,0,1,0,0,headed
14,9,11,19,3,simple
74,64,66,36,22,sweet
0,1,0,0,0,smashing
2,1,4,1,1,hollow
1,0,1,0,0,newborn
0,0,1,0,0,fattie
1,0,0,0,0,ribbin
0,0,0,1,1,frosty
3,1,3,3,1,laughin
0,0,0,1,0,kapeesh
0,0,0,0,1,far-fetched
0,0,0,1,1,crispy
0,1,1,3,0,expensive
0,0,0,1,0,startling
0,0,0,3,1,political
0,0,0,2,0,fabolous
4,4,9,8,1,secret
0,0,0,1,0,whoo
2,1,8,12,10,damn
0,0,2,2,1,nother
1,0,5,7,5,wait
1,1,0,4,2,important
0,2,1,0,0,firm
0,0,1,0,0,affectionate
0,1,2,0,2,gay
0,0,2,0,0,buck
0,0,0,1,0,crushin
0,0,0,1,0,lowww
0,0,0,2,1,awake
1,1,7,4,6,tan
1,0,0,0,0,mournful
1,0,1,0,0,funk
0,0,0,1,0,ooh)i
1,0,0,0,0,inclement
0,1,0,3,0,hearin
1,0,0,0,0,strictest
0,0,0,1,0,miny
4,1,2,2,0,solid
1,2,14,10,7,straight
0,0,0,1,2,brilliant
1,0,1,0,0,pressed
0,0,2,1,0,loot
0,0,1,0,2,clouded
0,0,0,1,0,all-black
0,0,1,0,0,leshaun
0,0,1,0,0,o-u-t
0,1,0,0,0,mystic
0,0,0,1,0,gangstas
0,0,4,4,0,triple
12,18,30,61,14,ready
1,0,0,1,0,rid
1,0,1,2,2,chase
14,13,23,27,16,funny
4,0,4,0,1,handsome
0,1,0,0,0,null
1,0,0,0,0,presentable
7,23,30,30,18,open
1,0,0,0,0,swimmin
0,0,1,2,0,bootylicious
0,0,1,0,0,feinin
0,0,0,3,0,delicious
0,0,0,2,0,lastin
0,0,1,1,0,shag
2,3,1,10,3,grand
0,0,1,0,0,ester
0,2,0,0,0,itchy
13,12,6,5,7,higher
0,0,0,1,0,unvarnished
0,0,0,1,0,dima
0,1,0,1,1,temporary
0,0,0,0,1,fatty
0,0,1,0,0,un-adult
0,0,1,0,0,overweight
0,1,0,0,0,backstreet
0,0,1,0,0,rabid
0,1,0,0,0,peachy
0,0,0,1,0,haunting
0,0,0,1,0,timid
1,0,1,0,0,nameless
0,0,0,1,0,infamous
0,0,1,0,0,recent
0,1,0,0,0,flirty
21,33,22,33,24,dark
0,0,1,3,1,lower
0,0,0,1,0,swish
0,0,1,1,0,picky
4,6,4,11,4,older
0,0,0,1,0,half-broken
0,0,1,1,0,anxious
0,1,0,1,0,persuasive
0,0,0,0,1,codeine
0,0,0,2,0,iffy
0,1,0,0,0,edgy
0,0,0,3,0,flippin
0,0,0,1,1,cheer
0,0,0,1,0,life.my
1,0,0,2,1,swiss
1,0,0,0,0,huggin
0,0,0,2,0,spend
0,0,0,0,1,handcuffing
0,0,1,0,0,mid-range
0,0,0,1,0,uncouth
0,0,1,0,0,unseen
0,1,0,0,0,materialistic
1,0,0,0,0,noble
0,0,0,1,1,cocky
0,0,1,0,0,flossin
0,1,1,0,0,itty-bitty
1,0,0,0,0,afro
0,0,0,1,0,racin
1,0,1,1,0,meanest
0,1,0,0,0,sculpting
1,0,0,0,0,overfed
0,0,1,0,0,snatchin
0,0,1,0,0,dabbin
0,0,1,2,1,cut
0,0,1,0,0,alternate
0,0,0,1,0,guaranteed
0,0,1,1,1,fitting
0,1,0,0,0,grim
4,0,1,0,1,one-night
1,1,3,0,0,brand-new
0,2,0,0,0,four-leaf
1,0,0,0,0,dare
0,0,0,2,0,snap
0,0,1,0,0,yacht.just
0,0,0,1,0,cum
0,0,0,0,1,"done,i"
1,4,0,0,0,excited
1,2,1,1,1,surprised
0,0,0,1,0,sensational
0,0,1,0,0,reverened
46,45,76,116,56,big
0,1,0,3,2,couple
0,0,1,0,0,unlimited
1,0,3,0,0,beggin
44,20,24,24,9,lovin
0,0,1,1,0,shitty
0,0,1,1,0,game
0,2,0,0,0,entangled
0,0,1,1,0,wiser
0,0,0,3,0,necessary
0,0,0,0,1,bit
0,0,1,0,0,everythin
1,0,0,0,0,helpful
0,0,0,1,1,smashin
0,0,0,2,0,ballin
1,0,0,0,0,oo-oo-oo
0,0,0,1,0,mi-i-i-ind
0,0,1,0,0,donny
0,0,0,0,1,hittas
2,0,0,0,0,starry
0,0,0,1,1,popular
0,0,1,1,0,stylish
0,0,1,0,0,bamboo
7,6,6,4,1,foolish
0,0,4,2,1,healthy
0,0,0,0,1,coincidental
0,0,0,1,0,diabolical
0,0,0,1,0,lastest
0,0,6,10,20,fucking
0,1,8,4,5,fake
0,0,0,1,0,serene
0,0,0,2,0,bounce
0,0,0,1,0,hoolagin
2,2,1,1,0,one-way
1,0,0,0,0,litter
2,0,3,0,0,mighty
1,0,0,0,0,ooga-chaka
0,0,0,1,0,me(want
0,2,1,3,0,curious
0,0,0,1,0,superclean
0,2,4,0,2,pale
0,0,1,0,0,momentary
0,0,0,0,2,luxe
1,0,1,3,1,savage
1,2,0,0,1,dull
1,1,1,1,1,closest
0,0,0,1,0,finga
1,0,0,0,0,balmy
1,0,0,0,0,laden
1,0,0,0,0,lawdy
0,0,0,1,0,ojos
1,0,0,0,0,aflame
0,0,0,1,0,amazin
2,0,1,0,0,standing
0,1,0,0,0,object
0,0,2,0,1,run
0,0,1,0,0,achy
0,0,0,2,0,good}good
0,0,0,3,0,strapped
0,0,0,1,0,300
0,0,0,1,0,blinkin
0,0,0,1,0,lasto
0,0,0,1,0,bo
1,0,0,0,0,all-night
0,0,2,0,0,jazzy
0,1,1,3,2,ohoho
1,0,2,2,1,nitty
1,1,0,0,1,tidal
0,1,0,1,0,raspberry
0,1,1,1,0,intense
1,0,0,0,0,elderly
0,0,0,1,0,lenox
0,0,0,1,0,playin?hardball
1,1,0,1,0,passionate
0,1,0,0,0,discontented
3,3,1,0,1,working
3,2,0,1,1,searchin
0,1,0,0,0,surrender
0,0,0,1,0,in-depth
0,0,0,1,0,senile
0,0,0,1,0,range
3,3,5,9,2,east
4,2,2,6,2,shiny
2,0,1,0,0,youthful
1,0,0,0,0,calloused
0,0,1,0,0,jimmy
1,0,0,0,0,freeform
0,0,1,0,0,two-seaters
0,1,0,2,0,mommy
1,0,0,1,0,wastin
1,0,0,0,0,long\n
0,1,0,0,0,no-name
0,0,1,0,2,momma
0,0,0,1,0,grown-up
1,0,0,0,0,climbin
0,1,0,3,1,fallin
0,0,0,0,1,delusional
0,0,0,2,0,impressed
0,0,2,0,0,bombest
0,1,0,0,0,question
0,0,0,1,0,suin
72,57,73,77,28,long
1,0,0,5,0,baggy
0,0,0,0,1,olympian
0,0,2,0,0,prettier
0,0,0,2,1,homemade
0,0,1,0,0,analyze
4,6,8,14,10,scared
0,0,2,1,0,record
0,0,1,1,0,melodic
0,0,0,1,0,mundane
0,0,1,0,0,getto
0,0,0,1,0,pimpin
0,0,0,0,1,lemmon
0,0,0,1,0,dummy
1,0,0,0,0,jewish
0,0,0,1,0,deceivin
0,0,0,1,0,fishy
0,0,1,1,0,russian
0,0,1,3,0,coldest
0,0,1,0,1,brokenhearted
0,0,1,2,0,junior
0,0,1,0,0,groovy
0,1,0,0,0,superbullet
0,0,0,1,0,biggie
0,1,0,0,0,intuitive
0,0,1,0,0,fly-ass
0,0,0,4,1,chromed
2,0,0,0,0,stumbling
0,0,0,1,0,par
0,0,0,2,0,politic
0,0,0,1,0,accustomed
3,3,3,1,0,faded
0,0,0,1,0,neezy
26,24,26,18,9,loving
2,0,2,6,1,similar
0,0,0,1,0,b-a-s-s
0,0,0,1,0,wakin
1,0,1,3,1,constant
0,1,3,1,0,worthwhile
1,0,2,0,0,do-or-die
0,0,0,1,0,defined
3,2,0,0,0,nighttime
0,1,0,0,0,oh-a-ooh-ooh
1,0,0,1,0,merry
0,0,2,3,0,scarlet
12,15,18,25,17,single
1,0,0,1,1,ablaze
0,1,0,0,0,graceful
0,0,0,1,0,gushy
0,0,1,0,0,"oh,we"
0,0,1,4,0,phantom
0,0,0,1,0,randy
0,0,0,2,0,fogged
5,3,3,2,1,divine
0,0,0,1,0,hollaback
0,0,0,1,0,puzzling
0,0,0,1,1,establishin
0,0,0,1,0,fine-tuned
0,0,1,0,0,occasional
0,0,1,0,0,freestyle
0,1,0,0,0,t-bird
0,0,0,1,0,irreplaceable
14,18,24,44,14,nice
1,0,0,2,1,wonderin
0,0,0,2,0,draw
0,0,1,0,0,apparent
0,0,0,1,0,papi
0,1,0,0,0,hot-spot
0,0,1,0,0,princely
0,0,0,0,1,gross
1,1,1,0,0,favourite
0,1,2,1,0,missin
0,0,0,1,0,sexin
0,0,0,1,0,ooooooh
2,0,0,0,0,meaning
0,0,1,0,0,flowin
1,1,0,1,0,confusing
0,1,0,0,0,restrained
0,0,1,0,0,feasible
0,1,0,0,0,furthest
1,0,0,0,0,happier
2,0,0,0,1,clenched
0,0,0,1,0,logical
5,2,9,30,10,fresh
0,1,0,0,0,karma
0,0,0,1,0,drenched
0,0,0,0,1,ignorant
0,0,0,1,0,kickin
0,0,1,0,0,freek'n
2,2,4,6,3,ashamed
0,0,0,2,0,dolla)-same
0,0,2,0,0,earthy
1,0,0,0,0,complanin
2,0,1,1,0,windy
1,0,1,0,1,softer
1,0,1,1,1,legal
0,0,1,0,0,rap-ass
0,0,0,1,2,freakin
0,0,1,0,0,intricate
0,0,0,1,0,fuddled
0,0,1,0,1,psycho
0,0,0,1,1,two-seater
0,0,1,0,0,concerned
41,31,40,47,25,young
1,0,0,0,0,appointed
1,0,0,1,0,blaze
1,0,0,0,0,masculine
0,1,0,0,0,cluttered
1,2,0,0,0,pleasing
4,3,0,1,1,friendly
0,1,0,0,0,moot
0,0,1,0,0,breathing
0,0,0,0,1,eight-foot
0,2,0,0,1,borderline
0,0,0,1,0,fantazing
0,0,3,2,0,cellular
0,0,3,0,0,entire
2,4,5,2,0,magic
1,0,0,0,0,sanctified
1,1,2,0,0,stiff
0,0,0,1,0,unusual
0,0,0,1,0,tre
2,1,0,2,0,try
1,0,0,0,0,run-around
0,0,1,0,0,rub-a-dub
1,0,0,3,1,married
0,0,1,0,0,gashing
0,0,1,0,0,dealt
0,0,2,0,0,"yeah,tootsie"
1,0,0,0,0,sacrificial
0,0,1,0,0,booty
0,0,1,0,0,bellin
0,0,0,1,0,sinnin
0,0,0,1,0,muthaf**kin
0,0,0,1,0,mo'head
0,0,0,1,0,jump
0,0,1,1,1,fold
0,0,0,1,0,odl
0,0,7,4,0,niggaz
0,1,0,0,1,picked
0,0,0,1,0,download
0,0,0,2,0,bloodshot
0,0,3,0,0,acid
0,1,1,1,0,odd
0,0,0,0,2,hourly
0,0,1,0,0,expresstic
1,0,0,0,0,3x
1,0,0,0,0,unavailable
0,0,0,1,0,gutta
0,1,0,0,0,p-p-p-p-pac
0,0,1,1,0,lolli
0,0,0,4,2,sweaty
0,0,0,1,0,arreglar
7,0,2,2,0,indian
0,0,1,0,0,on\n
0,2,3,1,0,flowing
0,0,0,1,0,cleanin
0,0,0,1,0,life(nother
0,2,1,4,2,body
1,0,0,1,0,cozy
0,1,0,0,0,urchin
0,0,0,1,0,commercial
0,0,0,0,2,punch
0,0,1,1,0,fifteenth
0,0,0,3,0,youngest
0,1,0,0,0,following
1,0,0,0,0,down-hearted
1,1,1,0,1,healing
2,4,1,0,1,moonlit
4,5,18,40,13,sexy
0,0,0,2,0,safer
0,0,2,0,0,implicit
0,0,1,0,0,ooohhhh
0,0,2,1,0,extreme
10,10,14,21,11,great
0,1,0,0,0,indivisible
0,0,0,1,0,prob'ly
0,0,0,1,0,uneasy
0,0,1,2,1,involved
0,0,1,0,1,eastside
0,0,1,0,0,vulnerable
0,0,0,0,1,foreclosable
0,1,1,1,1,slightest
0,1,0,0,0,defeat
0,0,2,0,0,climb
0,0,1,0,0,alotta
0,0,0,0,1,win
0,0,1,1,0,limp
0,0,1,0,0,worthy
0,1,0,0,0,a-all
0,0,0,1,0,all-white
4,0,0,2,0,unhappy
0,0,0,1,0,dumbest
0,1,0,2,0,ninth
0,0,0,1,0,singing
2,1,0,4,4,cloud
0,1,4,4,0,bent
0,0,0,1,0,hussle
0,1,0,2,0,cha
0,0,1,0,0,use
1,0,0,1,0,sadder
0,0,0,5,1,iced
0,0,1,0,0,hee-hee
0,0,0,1,0,letcha
0,1,0,0,0,whipping
0,0,1,0,0,asteroid
0,0,0,0,1,six-foot
0,3,2,3,3,typical
0,1,2,0,0,noisy
0,1,0,0,0,prized
1,1,2,2,0,clever
0,0,0,1,0,babe
0,1,0,0,0,bodily
1,1,0,1,1,wonder
1,1,2,1,0,sore
1,0,0,0,0,lot-dah-dah-dah
0,1,0,0,0,six-inch
0,0,0,1,0,rubbish
0,2,2,0,0,tattered
0,0,0,2,0,clubbin
3,1,2,3,1,rare
0,0,0,1,0,unfaithful
0,0,0,0,1,feignin
0,0,0,1,0,parachute
0,0,1,0,0,fooling
0,1,0,0,0,mythical
1,0,2,6,0,ride
0,0,0,1,0,pous
2,1,1,0,0,unreal
0,0,2,5,3,obvious
0,0,1,0,0,meet
1,0,0,0,0,next-door
0,0,0,1,1,control
2,2,2,0,0,bittersweet
1,2,1,2,0,weaker
0,0,1,0,0,reserved
0,1,0,0,0,leadin
0,1,0,3,4,thirsty
0,1,0,1,0,lock
0,1,2,3,1,slim
0,0,2,0,0,tootsie
0,0,1,0,0,villian
1,0,0,0,0,hey-ey
52,36,51,73,39,high
0,0,1,0,1,slip
5,5,9,4,1,wonderful
0,0,1,0,0,sh-boogie
0,1,0,0,0,freeze-frame
2,0,1,0,0,native
0,0,0,1,0,hoodrat
1,0,0,0,0,daring
1,1,4,10,2,lame
0,0,1,0,0,justifiable
0,0,1,0,0,cross-eyed
0,0,1,1,0,fortunate
0,3,1,0,5,animal
0,0,0,2,0,counterfeit
0,0,1,0,0,intelligent
0,0,1,0,0,ooh.ooh
1,0,2,4,0,breathin
0,0,0,2,0,sweat
0,0,1,0,0,fare
0,0,0,1,0,abrasive
0,0,0,1,0,militainment
0,0,0,1,0,falta
0,0,1,0,0,vaccum
2,2,2,0,1,mixed
0,0,0,1,0,frat
0,0,0,1,0,blocka
1,0,0,0,0,insufficient
0,1,0,1,0,cheaper
0,0,0,1,0,otless
1,0,0,0,0,starry-eyed
1,1,0,1,0,psychedelic
0,0,1,0,0,trifling
0,0,0,1,0,thatta
1,0,0,0,0,naussau
1,0,0,0,0,consecrated
0,0,0,0,1,untrimmed
5,4,9,10,5,light
0,0,1,0,0,bing
1,2,1,2,0,counter
0,0,1,0,0,trembling
0,0,1,0,0,linen
0,0,1,0,0,chief
0,0,0,0,1,crazed
1,0,0,3,0,classy
0,1,1,1,0,furious
1,0,0,0,0,unmade
0,2,1,6,2,longest
1,1,1,0,0,rusted
0,0,1,1,0,soggy
0,0,2,0,0,fattest
0,0,1,0,0,astronomical
0,1,0,0,0,sightless
0,0,0,1,0,rebellious
1,0,0,1,0,dearest
0,0,1,1,1,horny
6,20,18,31,22,perfect
0,0,0,1,2,underwater
1,0,0,0,0,le
1,0,1,1,1,outer
0,2,2,2,2,la
0,0,1,1,0,choosy
0,0,1,0,0,ll
1,2,1,3,3,dancin
0,0,0,1,0,fitty
2,0,0,0,0,nostalgic
0,1,0,0,0,lu
0,0,0,1,0,choose
0,1,1,1,1,orange
0,1,1,0,0,covered
0,1,1,4,1,criminal
1,0,0,0,0,do-do-do-do-do
0,0,0,1,0,breezin
0,1,0,1,0,knick
1,1,0,2,0,greater
1,0,1,1,0,bolder
0,0,1,0,0,mo-sci-no
0,0,0,1,0,dat
0,1,1,0,0,untouchable
0,0,0,0,1,dougie
0,0,1,0,0,legendary
0,0,2,0,0,emerald
0,0,0,1,0,cush
1,0,0,0,0,hot-blooded
0,0,1,2,1,liable
1,0,0,0,0,day
1,1,0,0,0,presidential
1,0,0,0,0,ecstacy
0,0,1,0,0,february
0,0,0,0,1,frayed
0,0,1,0,0,profound
1,0,0,0,0,radiant
0,0,0,1,0,betta
0,0,1,0,0,ohhhhhh
0,0,0,1,0,unpredictable
0,0,1,0,0,full-court
0,0,1,1,0,denzel
0,0,0,1,1,blacktop
0,1,0,0,0,kommt
0,0,0,0,1,drizzy
0,0,1,0,0,mentirosa
0,0,1,0,0,bump
0,0,0,1,0,mas
0,1,2,1,1,static
0,0,0,1,0,jagged
0,0,1,0,0,meti
0,2,4,3,0,sexual
0,0,1,0,0,no)no
0,0,1,0,0,lukewarm
0,1,0,0,0,cerebral
0,0,0,1,0,defend
0,0,0,1,0,waan
0,0,0,1,0,ricky
0,0,2,0,0,oriental
0,0,0,1,0,narrative
0,1,0,0,0,honorable
0,1,0,0,0,obsessive
0,0,0,0,1,mannin
14,13,17,35,21,red
0,0,0,2,0,dance.i
0,0,1,0,0,outkast
1,0,5,1,0,greedy
0,1,0,0,0,unquenchable
0,1,0,0,0,tempt
1,0,0,2,0,achin
0,1,1,6,2,scary
0,1,0,0,0,age-old
1,0,0,0,0,organic
0,0,2,0,0,elastic
0,0,0,1,0,bougie
0,0,1,0,0,headbutt
1,0,0,0,0,sun-tanned
1,0,0,0,0,hurryin
1,0,0,0,0,chilly
2,1,0,1,0,mortal
0,0,1,0,0,seven-day
1,0,0,0,0,sorrowful
0,0,1,1,0,south
0,0,0,0,1,life-long
5,2,10,5,0,finest
1,0,0,0,0,dumbstruck
0,1,0,1,2,powerful
1,0,0,1,0,autographed
1,0,0,1,0,embarrassed
0,0,1,0,1,eleventh
0,0,0,1,0,cobweb
1,0,0,0,0,blue-tiled
1,0,0,0,0,three-way
0,0,1,0,0,owning
1,1,1,0,2,ancient
0,0,0,1,0,los
0,2,1,1,0,unknown
0,0,1,0,0,vulgar
1,0,0,0,0,immovable
0,0,2,0,0,ticklish
0,1,0,0,0,travelled
3,9,10,2,1,final
0,0,2,1,0,painful
0,1,0,0,0,slow-motion
0,1,0,0,0,a-standin
0,0,0,1,0,ohhhhhhh
0,0,0,1,0,swollen
0,0,0,2,0,getcha
0,1,0,2,0,shallow
0,0,0,0,2,shorty
0,1,0,0,0,7-inch
0,0,1,0,0,oaktown
2,1,1,0,2,fuzzy
0,0,0,1,0,sumthin
1,0,1,1,1,loved
0,1,0,3,1,glamorous
5,5,20,26,5,wet
1,2,0,1,0,bother
0,0,1,0,0,conscious
1,0,1,1,1,richer
0,1,0,0,0,tommy
0,0,0,2,0,appealing
0,0,1,0,0,immaculate
0,1,0,0,0,impale
3,0,3,2,3,bare
0,0,0,2,0,allergic
1,0,0,0,0,10-4
1,1,0,0,0,sultry
2,2,0,2,0,false
0,0,0,1,0,agian
0,0,1,0,0,woebegone
0,0,0,0,1,splatter
0,1,0,0,0,trusting
0,0,0,0,1,a-ooh
0,0,2,5,2,comfortable
11,7,7,3,0,gentle
0,0,1,0,0,civilized
0,0,0,1,0,primotine
0,0,0,1,0,disturbing
0,0,0,1,0,like.wo
0,0,0,1,0,corral
0,0,0,0,1,undefeatable
8,16,12,16,10,afraid
0,1,0,0,0,come-on
0,1,14,9,3,mic
2,2,3,6,1,able
0,0,1,0,0,mid
0,0,0,1,0,homeboy
0,0,1,0,0,contact
0,0,1,0,0,pivotal
0,0,1,0,0,bow-legged
0,0,0,1,0,mis
0,0,1,0,0,vampin
0,2,0,2,0,toughest
0,0,0,1,0,venereal
0,0,0,1,0,soooo
1,0,1,0,1,aww
0,0,0,3,0,hazel
0,1,0,1,0,sophisticated
0,0,0,1,0,hotgirls
0,0,1,0,0,wicka
0,0,1,1,0,so-called
0,1,0,1,0,stereo
0,0,1,0,0,looker
2,0,0,0,0,saddest
0,0,0,0,1,undeniable
1,0,2,2,0,gather
4,13,9,5,1,stronger
0,0,1,0,0,neutral
0,0,0,2,1,face
0,0,0,2,0,astonishing
0,0,2,0,2,catchin
0,0,1,0,0,chinny-chin-chin
0,0,1,0,0,wounded
0,2,4,4,7,skinny
0,0,1,0,0,sssssouthside
0,0,1,0,0,gain
0,1,0,0,0,feline
8,1,5,18,3,cute
0,0,0,1,0,granny
0,0,1,0,0,krossed
0,0,0,1,0,super-8
0,0,1,0,0,oooooaaah
0,0,0,2,0,bring
1,0,0,0,0,tearful
0,0,0,1,0,parked
0,0,1,0,0,me-a
0,0,1,0,0,fear
5,4,2,3,3,darkest
0,0,1,0,0,trivial
2,0,0,3,1,thicker
1,1,0,0,0,nearer
1,3,3,2,0,highest
0,0,0,1,0,post-modern
1,1,0,0,2,blowin
0,1,0,1,1,feedin
0,0,2,0,0,hopeful
0,0,0,1,0,reminisce
6,6,3,4,2,brighter
